frames,reward,dist
5000,0.0000,0.0713
10000,0.0000,0.0632
15000,0.0000,0.0933
20000,0.0000,0.0722
25000,0.0000,0.0650
30000,0.0000,0.0638
35000,0.0000,0.0706
40000,0.0000,0.0837
45000,0.0000,0.0339
50000,0.0000,0.0245
55000,0.0000,0.0769
60000,0.0000,1.2051
65000,0.0000,1.4304
70000,0.0000,1.4792
75000,0.0000,1.0808
80000,0.0000,1.4499
85000,0.0000,1.3378
90000,0.0000,1.3894
95000,0.0000,1.2598
100000,0.0000,1.7009
105000,0.0000,1.0293
110000,0.0000,1.0717
115000,0.0000,1.0898
120000,0.0000,1.0840
125000,0.0000,1.0488
130000,0.0000,0.9699
135000,0.0000,0.9957
140000,0.0000,0.9787
145000,0.0000,1.0668
150000,0.0000,1.0330
155000,0.0000,1.0046
160000,0.0000,0.9123
165000,0.0000,0.6843
170000,0.0000,0.8276
175000,0.0000,0.9460
180000,0.0000,0.8207
185000,0.0000,0.7388
190000,0.0000,0.9135
195000,0.0000,0.9701
200000,0.0000,0.8657
205000,0.0000,0.8628
210000,0.0000,0.9852
215000,0.0000,0.7874
220000,0.0000,0.6637
225000,0.0000,0.9273
230000,0.0000,0.9294
235000,0.0000,0.8810
240000,0.0000,0.8455
245000,0.0000,0.3136
250000,0.0000,0.3964
255000,0.0000,0.5634
260000,0.0000,0.4950
265000,0.0000,0.7278
270000,0.0000,0.3978
275000,0.0000,0.7193
280000,0.0000,0.5649
285000,0.0000,0.7083
290000,0.1000,0.9066
295000,0.0000,0.9259
300000,0.0000,0.9506
305000,0.0000,0.8450
310000,0.4000,1.0392
315000,0.2000,1.1130
320000,0.0000,1.0118
325000,0.0000,0.9676
330000,0.1000,1.0985
335000,0.0000,1.1782
340000,0.1000,1.2536
345000,0.1000,1.0670
350000,0.0000,1.0124
355000,0.1000,1.0012
360000,0.1000,1.1967
365000,0.1000,1.1807
370000,0.4000,1.0788
375000,0.3000,1.0248
380000,0.1000,1.0533
385000,0.0000,1.0604
390000,0.1000,1.0102
395000,0.0000,0.8700
400000,0.0000,1.1186
405000,0.0000,0.9082
410000,0.0000,1.2131
415000,0.2000,1.2938
420000,0.1000,1.3643
425000,0.0000,1.4880
430000,0.3000,1.2748
435000,0.0000,1.2885
440000,0.0000,1.2359
445000,0.1000,1.2243
450000,0.2000,1.1113
455000,0.3000,1.1367
460000,0.4000,1.1847
465000,0.3000,1.1274
470000,0.2000,1.1163
475000,0.0000,1.0669
480000,0.1000,1.1578
485000,0.3000,1.0946
490000,0.1000,0.9984
495000,0.1000,0.9312
500000,0.1000,1.0221
