frames,reward,dist
5000,0.0000,0.1840
10000,0.0000,0.1447
15000,0.0000,0.1061
20000,0.0000,0.0780
25000,0.0000,0.1121
30000,0.0000,0.1194
35000,0.0000,0.0612
40000,0.0000,0.1134
45000,0.0000,0.0416
50000,0.0000,0.0576
55000,0.0000,0.0715
60000,0.0000,0.9957
65000,0.0000,1.3579
70000,0.0000,1.2970
75000,0.0000,1.4707
80000,0.0000,0.9510
85000,0.0000,1.2147
90000,0.0000,1.2992
95000,0.0000,1.1887
100000,0.0000,1.4519
105000,0.0000,1.1208
110000,0.0000,0.9540
115000,0.0000,1.4013
120000,0.0000,1.0384
125000,0.0000,1.0039
130000,0.0000,1.2153
135000,0.0000,0.6786
140000,0.0000,0.7972
145000,0.0000,0.8602
150000,0.0000,0.7360
155000,0.0000,0.9133
160000,0.0000,0.2724
165000,0.0000,0.2896
170000,0.0000,0.5265
175000,0.0000,0.6234
180000,0.0000,0.7194
185000,0.0000,1.0144
190000,0.0000,1.0657
195000,0.0000,0.9169
200000,0.2000,1.0061
205000,0.3000,0.9710
210000,0.4000,0.8913
215000,0.0000,0.9062
220000,0.4000,0.9127
225000,0.3000,1.0346
230000,0.5000,0.9726
235000,0.8000,0.8370
240000,0.0000,1.0742
245000,0.4000,1.1382
250000,0.9000,0.9052
255000,0.9000,0.9054
260000,0.4000,1.2036
265000,0.1000,1.1617
270000,0.4000,1.2179
275000,0.7000,1.0595
280000,0.7000,1.1057
285000,0.3000,1.2792
290000,0.1000,1.1133
295000,0.5000,1.0953
300000,0.6000,1.1195
305000,0.3000,1.0929
310000,0.5000,0.9758
315000,0.9000,0.9744
320000,0.9000,1.0397
325000,0.2000,1.1683
330000,0.7000,0.9624
335000,1.0000,0.9536
340000,0.7000,1.1117
345000,0.9000,0.9938
350000,0.5000,1.1684
355000,0.6000,1.2195
360000,0.3000,1.2096
365000,0.4000,1.2566
370000,0.2000,1.1519
375000,0.2000,1.2216
380000,0.5000,1.1778
385000,0.6000,1.1582
390000,0.8000,1.0917
395000,0.7000,1.1654
400000,0.6000,1.1300
405000,0.7000,1.2151
410000,0.4000,1.1527
415000,1.0000,0.9950
420000,0.8000,1.0794
425000,0.6000,1.1744
430000,0.7000,1.1044
435000,0.3000,1.1329
440000,0.7000,1.1489
445000,0.7000,1.0956
450000,0.2000,1.1912
455000,0.8000,1.1188
460000,0.8000,1.2199
465000,0.6000,1.2754
470000,0.7000,0.9704
475000,0.6000,1.1780
480000,0.7000,1.0753
485000,0.7000,1.2438
490000,0.5000,1.2427
495000,0.2000,1.1887
500000,0.8000,1.1645
