frames,reward,dist
5400,0.0000,0.0497
10820,0.0000,0.1518
16220,0.0000,0.0143
21620,0.0000,0.0563
27020,0.0000,0.0861
32440,0.0000,0.0722
37840,0.0000,0.0945
43070,0.0000,0.0886
48490,0.0000,0.0343
53950,0.0000,0.0546
59390,0.0000,0.0649
64820,0.0000,0.7553
70050,0.0000,1.0477
75140,0.0000,0.9258
80290,0.0000,0.9092
85740,0.0000,0.8975
91060,0.0000,0.8198
96640,0.0000,0.8574
101790,0.0000,0.7497
106850,0.0000,0.8336
112320,0.0000,0.5257
117320,0.0000,0.7495
122370,0.0000,0.5460
127630,0.0000,0.4894
133090,0.0000,0.3638
138480,0.0000,0.5959
143830,0.0000,0.3433
149420,0.0000,0.5116
154980,0.0000,0.4581
160400,0.0000,0.5032
165720,0.0000,0.4237
171240,0.0000,0.4228
176530,0.0000,0.2804
181940,0.0000,0.3240
187000,0.0000,0.3932
192030,0.0000,0.7508
197490,0.0000,0.7154
202650,0.0000,0.6344
208190,0.0000,0.6748
213580,0.0000,0.5398
219110,0.1000,0.8204
224690,0.1000,0.9300
229990,0.0000,1.0181
235360,0.0000,1.0684
240420,0.0000,1.0853
245980,0.1000,0.9278
250990,0.2000,0.9257
256370,0.0000,0.9374
261720,0.2000,1.0793
267310,0.3000,1.0246
272680,0.0000,1.1763
277920,0.0000,1.0233
282940,0.0000,1.2264
288230,0.1000,1.1308
293230,0.1000,0.8918
298630,0.2000,1.0924
303670,0.3000,1.0572
309200,0.3000,0.8944
314420,0.0000,0.9666
319570,0.1000,0.9438
325110,0.1000,0.9980
330690,0.1000,0.8921
336230,0.1000,0.9986
341350,0.0000,1.0041
346410,0.0000,1.0342
351490,0.3000,1.1128
356530,0.1000,1.0623
361630,0.0000,1.0833
366890,0.1000,1.0298
372220,0.1000,1.1505
377560,0.0000,1.0804
382620,0.1000,0.9484
387660,0.4000,1.0222
392830,0.2000,1.1277
398170,0.1000,1.1106
403190,0.3000,1.1122
408460,0.1000,1.0529
413660,0.1000,1.1447
418800,0.4000,1.1501
424110,0.3000,1.0527
429490,0.0000,1.1233
434850,0.2000,1.1629
440240,0.1000,1.0655
445350,0.2000,1.1743
450410,0.2000,1.1492
455540,0.0000,1.0612
460550,0.2000,1.0493
465700,0.1000,1.0435
470800,0.7000,1.0196
475920,0.1000,0.9663
481100,0.0000,1.0390
486190,0.1000,1.0437
491700,0.6000,0.9399
496760,0.0000,1.0351
500000,0.3000,1.0293
