frames,reward,dist
5000,0.0000,0.0185
10000,0.0000,0.0084
15000,0.3000,0.0119
20000,0.2000,0.0070
25000,0.0000,0.0020
30000,0.3000,0.0134
35000,0.0000,0.0035
40000,0.4000,0.0121
45000,0.0000,0.0054
50000,0.0000,0.0014
55000,0.0000,0.0031
60000,0.0000,0.0649
65000,0.6000,0.1863
70000,1.0000,0.1573
75000,1.0000,0.1768
80000,0.0000,0.1403
85000,0.9000,0.1923
90000,1.0000,0.2617
95000,0.2000,0.1344
100000,1.0000,0.2662
105000,0.7000,0.2144
110000,1.0000,0.3186
115000,1.0000,0.3134
120000,1.0000,0.2952
125000,1.0000,0.3195
130000,0.8000,0.3100
135000,1.0000,0.3309
140000,1.0000,0.3174
145000,1.0000,0.3322
150000,1.0000,0.3179
155000,1.0000,0.3017
160000,1.0000,0.3250
165000,1.0000,0.3356
170000,1.0000,0.3335
175000,1.0000,0.3527
180000,1.0000,0.3060
185000,1.0000,0.3293
190000,1.0000,0.3292
195000,1.0000,0.2950
200000,1.0000,0.3421
205000,1.0000,0.3166
210000,1.0000,0.3461
215000,1.0000,0.3512
220000,1.0000,0.3468
225000,1.0000,0.3537
230000,1.0000,0.3367
235000,1.0000,0.3696
240000,1.0000,0.3547
245000,1.0000,0.3202
250000,1.0000,0.2948
255000,1.0000,0.3920
260000,1.0000,0.3525
265000,1.0000,0.3220
270000,1.0000,0.3665
275000,1.0000,0.3320
280000,1.0000,0.3423
285000,1.0000,0.3290
290000,1.0000,0.3402
295000,1.0000,0.3614
300000,1.0000,0.3498
