frames,reward,dist
5000,0.0000,5.3394
10000,0.0000,5.3776
15000,0.0000,2.4140
20000,0.0000,3.9736
25000,0.0000,2.7087
30000,0.0000,3.4136
35000,0.0000,5.9927
40000,0.0000,4.7457
45000,0.0000,5.0209
50000,0.0000,2.2418
55000,0.0000,1.8600
60000,0.0000,0.9288
65000,0.0000,0.4382
70000,0.0000,0.5137
75000,0.0000,0.9022
80000,0.0000,1.9956
85000,0.0000,0.6162
90000,0.0000,1.6860
95000,0.0000,0.8613
100000,0.0000,0.8824
105000,0.0000,0.9227
110000,0.0000,1.3852
115000,0.0000,1.1105
120000,0.0000,1.0323
125000,0.0000,3.2248
130000,0.0000,0.9013
135000,0.0000,0.9881
140000,0.0000,0.8818
145000,0.0000,1.4598
150000,0.0000,1.9139
155000,0.0000,0.9830
160000,0.0000,1.7873
165000,0.0000,1.7271
170000,0.0000,1.7373
175000,0.0000,1.7169
180000,0.0000,4.9659
185000,0.0000,1.3841
190000,0.0000,1.2808
195000,0.0000,1.6154
200000,0.0000,1.2134
205000,0.0000,1.0178
210000,0.0000,1.3945
215000,0.0000,2.2134
220000,0.0000,1.5437
225000,0.0000,0.8197
230000,0.0000,3.1579
235000,0.0000,1.4137
240000,0.0000,2.8474
245000,0.0000,3.8303
250000,0.0000,3.3641
255000,0.0000,2.7768
260000,0.0000,2.0355
265000,0.0000,2.6475
270000,0.0000,1.7355
275000,0.0000,1.4573
280000,0.0000,0.8841
285000,0.0000,1.6061
290000,0.0000,1.3692
295000,0.0000,2.4488
300000,0.0000,1.6168
305000,0.0000,3.5978
310000,0.0000,1.8519
315000,0.0000,2.5834
320000,0.0000,1.5224
325000,0.0000,2.5168
330000,0.0000,3.2658
335000,0.0000,2.5723
340000,0.0000,3.1367
345000,0.0000,1.6914
350000,0.0000,2.6360
355000,0.0000,1.3416
360000,0.0000,1.8805
365000,0.0000,3.0712
370000,0.0000,1.5294
375000,0.0000,1.4361
380000,0.0000,2.2900
385000,0.0000,1.6383
390000,0.0000,0.8073
395000,0.0000,2.0460
400000,0.0000,3.2503
405000,0.0000,1.3731
410000,0.0000,0.9196
415000,0.0000,1.2055
420000,0.0000,1.1480
425000,0.0000,0.6654
430000,0.0000,1.5476
435000,0.0000,1.4636
440000,0.0000,1.5027
445000,0.0000,2.4081
450000,0.0000,1.8026
455000,0.0000,1.5826
460000,0.0000,2.0284
465000,0.0000,1.2000
470000,0.0000,1.5634
475000,0.0000,0.6744
480000,0.0000,0.5775
485000,0.0000,1.0137
490000,0.0000,0.9505
495000,0.0000,0.9262
500000,0.0000,0.9889
505000,0.0000,1.2333
510000,0.0000,1.1491
515000,0.0000,0.7211
520000,0.0000,1.0025
525000,0.0000,0.6757
530000,0.0000,0.9260
535000,0.0000,1.3439
540000,0.0000,0.5620
545000,0.0000,1.6298
550000,0.0000,1.6173
555000,0.0000,0.9679
560000,0.0000,1.2741
565000,0.0000,1.6020
570000,0.0000,1.1086
575000,0.0000,1.3540
580000,0.0000,0.9849
585000,0.0000,1.4281
590000,0.0000,1.2383
595000,0.0000,0.6753
600000,0.0000,1.8643
605000,0.0000,0.9479
610000,0.0000,0.4758
615000,0.0000,0.7802
620000,0.0000,0.5758
625000,0.0000,1.0287
630000,0.0000,0.5428
635000,0.0000,0.4846
640000,0.0000,0.7896
645000,0.0000,0.6074
650000,0.0000,0.6322
655000,0.0000,0.5970
660000,0.0000,0.4876
665000,0.0000,0.5574
670000,0.0000,0.5326
675000,0.0000,0.4278
680000,0.0000,0.6018
685000,0.0000,0.8203
690000,0.0000,0.4943
695000,0.0000,0.4216
700000,0.0000,0.3950
705000,0.0000,1.0234
710000,0.0000,0.4982
715000,0.0000,0.5927
720000,0.0000,0.6920
725000,0.0000,0.8673
730000,0.0000,1.1376
735000,0.0000,0.8392
740000,0.0000,0.9009
745000,0.0000,0.6552
750000,0.0000,0.6293
755000,0.0000,0.5528
760000,0.0000,0.4599
765000,0.0000,0.4548
770000,0.0000,0.4103
775000,0.0000,0.4794
780000,0.0000,0.6105
785000,0.0000,0.5335
790000,0.0000,0.7325
795000,0.0000,0.6752
800000,0.0000,0.4709
805000,0.0000,0.4618
810000,0.0000,0.6361
815000,0.0000,0.6583
820000,0.0000,0.7192
825000,0.0000,0.7666
830000,0.0000,0.6440
835000,0.0000,0.3319
840000,0.0000,0.3900
845000,0.0000,0.4405
850000,0.0000,0.4948
855000,0.0000,0.6382
860000,0.0000,0.9407
865000,0.0000,0.7413
870000,0.0000,0.4558
875000,0.0000,0.4722
880000,0.0000,0.5208
885000,0.0000,0.3980
890000,0.0000,0.7215
895000,0.0000,0.5237
900000,0.0000,0.4471
905000,0.0000,0.5166
910000,0.0000,0.5691
915000,0.0000,0.4789
920000,0.0000,0.4880
925000,0.0000,0.3742
930000,0.0000,0.6389
935000,0.0000,0.6297
940000,0.0000,0.6831
945000,0.0000,0.7913
950000,0.0000,0.6322
955000,0.0000,0.5999
960000,0.0000,0.7603
965000,0.0000,0.6510
970000,0.0000,0.8632
975000,0.0000,0.8731
980000,0.0000,0.7814
985000,0.0000,0.8166
990000,0.0000,0.5438
995000,0.0000,0.6943
1000000,0.0000,0.6357
