frames,reward,dist
5000,0.0000,1.8106
10000,0.0000,0.2541
15000,0.0000,0.2091
20000,0.0000,0.2334
25000,0.0000,0.2008
30000,0.0000,0.2058
35000,0.0000,0.2102
40000,0.0000,0.1550
45000,0.0000,0.1217
50000,0.0000,0.1672
55000,0.0000,0.0999
60000,0.0000,1.0706
65000,0.0000,1.0059
70000,0.0000,1.1801
75000,0.0000,0.7333
80000,0.0000,0.5232
85000,0.0000,0.3013
90000,0.0000,0.4079
95000,0.0000,0.5290
100000,0.0000,0.4796
105000,0.0000,0.4795
110000,0.0000,0.5104
115000,0.0000,0.3421
120000,0.0000,0.5371
125000,0.0000,0.4770
130000,0.0000,0.4071
135000,0.0000,0.3982
140000,0.0000,0.3089
145000,0.0000,0.4867
150000,0.0000,0.4692
155000,0.0000,0.5022
160000,0.0000,0.5128
165000,0.0000,0.2749
170000,0.0000,0.4011
175000,0.0000,0.3048
180000,0.0000,0.4038
185000,0.0000,0.4818
190000,0.0000,0.3403
195000,0.0000,0.3529
200000,0.0000,0.3131
205000,0.1000,0.4839
210000,0.0000,0.2691
215000,0.1000,0.2109
220000,0.1000,0.5148
225000,0.2000,0.4398
230000,0.1000,0.4019
235000,0.0000,0.3648
240000,0.0000,0.2194
245000,0.2000,0.3150
250000,0.0000,0.2449
255000,0.0000,0.2487
260000,0.0000,0.1716
265000,0.0000,0.2283
270000,0.0000,0.2310
275000,0.0000,0.1943
280000,0.0000,0.2507
285000,0.0000,0.1753
290000,0.0000,0.1979
295000,0.0000,0.2804
300000,0.0000,0.3312
305000,0.0000,0.2289
310000,0.0000,0.3165
315000,0.0000,0.2917
320000,0.0000,0.2231
325000,0.0000,0.2659
330000,0.0000,0.2096
335000,0.0000,0.1751
340000,0.0000,0.3127
345000,0.4000,0.2575
350000,0.0000,0.2327
355000,0.0000,0.2104
360000,0.0000,0.2516
365000,0.1000,0.2702
370000,0.1000,0.2194
375000,0.0000,0.1868
380000,0.0000,0.1903
385000,0.0000,0.2011
390000,0.0000,0.2126
395000,0.0000,0.2875
400000,0.0000,0.1679
405000,0.0000,0.2391
410000,0.0000,0.1983
415000,0.0000,0.2277
420000,0.1000,0.2333
425000,0.0000,0.2063
430000,0.0000,0.3535
435000,0.0000,0.2678
440000,0.0000,0.1525
445000,0.0000,0.2261
450000,0.1000,0.5860
455000,0.1000,0.2584
460000,0.0000,0.2302
465000,0.1000,0.2370
470000,0.1000,0.2451
475000,0.3000,0.2684
480000,0.0000,0.2212
485000,0.2000,0.2431
490000,0.0000,0.2094
495000,0.1000,0.2391
500000,0.1000,0.2533
505000,0.0000,0.2370
510000,0.0000,0.2377
515000,0.0000,0.1814
520000,0.0000,0.3118
525000,0.0000,0.3473
530000,0.0000,0.2688
535000,0.3000,0.6338
540000,0.0000,0.2801
545000,0.0000,0.2587
550000,0.0000,0.2434
555000,0.0000,0.2581
560000,0.0000,0.3176
565000,0.0000,0.2627
570000,0.0000,0.2981
575000,0.0000,0.2802
580000,0.1000,0.2760
585000,0.0000,0.2828
590000,0.0000,0.2780
595000,0.0000,0.2523
600000,0.1000,0.2803
605000,0.0000,0.3321
610000,0.0000,0.2569
615000,0.0000,0.3453
620000,0.0000,0.2985
625000,0.0000,0.3232
630000,0.0000,0.2526
635000,0.1000,0.3165
640000,0.0000,0.2996
645000,0.0000,0.3161
650000,0.1000,0.2558
655000,0.2000,0.2628
660000,0.1000,0.3268
665000,0.0000,0.3499
670000,0.1000,0.3352
675000,0.0000,0.2709
680000,0.0000,0.3733
685000,0.1000,0.2621
690000,0.1000,0.3760
695000,0.1000,0.3547
700000,0.0000,0.3650
705000,0.1000,0.3727
710000,0.1000,0.3157
715000,0.1000,0.3572
720000,0.0000,0.3271
725000,0.0000,0.3170
730000,0.2000,0.2570
735000,0.1000,0.3229
740000,0.0000,0.2919
745000,0.0000,0.2967
750000,0.0000,0.2827
755000,0.0000,0.2897
760000,0.1000,0.3560
765000,0.1000,0.3645
770000,0.1000,0.2454
775000,0.2000,0.3932
780000,0.3000,0.2973
785000,0.3000,0.2959
790000,0.0000,0.3088
795000,0.0000,0.3756
800000,0.0000,0.3233
805000,0.0000,0.3622
810000,0.0000,0.4204
815000,0.0000,0.3413
820000,0.0000,0.3255
825000,0.1000,0.3158
830000,0.1000,0.3301
835000,0.1000,0.3680
840000,0.2000,0.3145
845000,0.0000,0.3387
850000,0.1000,0.2993
855000,0.1000,0.3163
860000,0.0000,0.3703
865000,0.0000,0.2686
870000,0.1000,0.2840
875000,0.3000,0.3563
880000,0.2000,0.2990
885000,0.1000,0.2881
890000,0.1000,0.3430
895000,0.3000,0.3465
900000,0.1000,0.3705
905000,0.0000,0.3186
910000,0.3000,0.3617
915000,0.0000,0.3013
920000,0.2000,0.3538
925000,0.1000,0.3230
930000,0.1000,0.3265
935000,0.1000,0.3122
940000,0.2000,0.3271
945000,0.1000,0.3451
950000,0.1000,0.4027
955000,0.2000,0.2976
960000,0.0000,0.3823
965000,0.3000,0.3374
970000,0.3000,0.2933
975000,0.2000,0.3207
980000,0.1000,0.3691
985000,0.0000,0.3540
990000,0.0000,0.3933
995000,0.2000,0.2915
1000000,0.0000,0.3917
