frames,reward,dist
5000,0.0000,12.5926
10000,0.0000,5.8486
15000,0.0000,7.2374
20000,0.0000,4.4933
25000,0.0000,3.6635
30000,0.0000,4.0864
35000,0.0000,3.7142
40000,0.0000,3.0952
45000,0.0000,4.4652
50000,0.0000,6.9660
55000,0.0000,0.3947
60000,0.0000,0.3261
65000,0.0000,0.2912
70000,0.0000,0.4822
75000,0.0000,0.2740
80000,0.0000,0.4963
85000,0.0000,0.3488
90000,0.0000,0.3167
95000,0.0000,0.3856
100000,0.0000,0.4354
105000,0.0000,0.3447
110000,0.0000,0.2358
115000,0.0000,0.4455
120000,0.0000,0.3943
125000,0.0000,0.4232
130000,0.0000,0.8930
135000,0.0000,0.7014
140000,0.0000,0.3330
145000,0.0000,0.3404
150000,0.0000,0.2940
155000,0.0000,0.4426
160000,0.0000,0.4084
165000,0.0000,0.4167
170000,0.0000,0.2696
175000,0.0000,0.3577
180000,0.0000,0.3633
185000,0.0000,0.5162
190000,0.0000,0.4090
195000,0.0000,0.3714
200000,0.0000,0.6100
205000,0.0000,0.3366
210000,0.0000,0.4452
215000,0.0000,0.3058
220000,0.0000,0.3290
225000,0.0000,0.5909
230000,0.0000,0.5284
235000,0.0000,0.3930
240000,0.0000,0.3319
245000,0.0000,0.5534
250000,0.0000,0.5251
255000,0.0000,0.4213
260000,0.0000,0.5058
265000,0.0000,0.2968
270000,0.0000,0.4220
275000,0.0000,0.3769
280000,0.0000,0.4119
285000,0.0000,0.3824
290000,0.0000,0.2558
295000,0.0000,0.4290
300000,0.0000,0.3824
305000,0.0000,0.3610
310000,0.0000,0.4507
315000,0.0000,0.4278
320000,0.0000,0.4374
325000,0.0000,0.6872
330000,0.0000,0.4717
335000,0.0000,0.3303
340000,0.0000,0.6226
345000,0.0000,1.1155
350000,0.0000,0.4090
355000,0.0000,0.4851
360000,0.0000,0.4555
365000,0.0000,0.4104
370000,0.0000,0.4018
375000,0.0000,0.3995
380000,0.0000,0.4487
385000,0.0000,0.3814
390000,0.0000,0.3223
395000,0.0000,0.3459
400000,0.0000,0.3461
405000,0.0000,0.3124
410000,0.0000,0.4873
415000,0.0000,0.3399
420000,0.0000,0.3276
425000,0.0000,0.4017
430000,0.0000,0.4260
435000,0.0000,0.6208
440000,0.0000,0.6565
445000,0.0000,0.2475
450000,0.0000,0.2729
455000,0.0000,0.4264
460000,0.0000,0.3907
465000,0.0000,0.3579
470000,0.0000,0.3686
475000,0.0000,0.3185
480000,0.0000,0.3521
485000,0.0000,0.4259
490000,0.0000,0.3670
495000,0.0000,0.3049
500000,0.0000,0.3645
505000,0.0000,0.3063
510000,0.0000,0.3611
515000,0.0000,0.3560
520000,0.0000,0.3672
525000,0.0000,0.3514
530000,0.0000,0.2976
535000,0.0000,0.4222
540000,0.0000,0.3722
545000,0.0000,0.3570
550000,0.0000,0.2681
555000,0.0000,0.3336
560000,0.0000,0.3098
565000,0.0000,0.4038
570000,0.0000,0.3496
575000,0.0000,0.3532
580000,0.0000,0.2592
585000,0.0000,0.2670
590000,0.0000,0.3524
595000,0.0000,0.2931
600000,0.0000,0.3284
605000,0.0000,0.3578
610000,0.0000,0.2851
615000,0.0000,0.3186
620000,0.0000,0.3845
625000,0.0000,0.3197
630000,0.0000,0.3246
635000,0.0000,0.2648
640000,0.0000,0.3521
645000,0.0000,0.2801
650000,0.0000,0.3003
655000,0.0000,0.2429
660000,0.0000,0.4201
665000,0.0000,0.3867
670000,0.0000,0.3564
675000,0.0000,0.3292
680000,0.0000,0.3513
685000,0.0000,0.3294
690000,0.0000,0.2704
695000,0.0000,0.3798
700000,0.0000,0.3488
705000,0.0000,0.3455
710000,0.0000,0.2926
715000,0.0000,0.3354
720000,0.0000,0.3394
725000,0.0000,0.3687
730000,0.0000,0.3995
735000,0.0000,0.3752
740000,0.0000,0.2895
745000,0.0000,0.4063
750000,0.0000,0.3438
755000,0.0000,0.3175
760000,0.0000,0.3518
765000,0.0000,0.3517
770000,0.0000,0.3999
775000,0.0000,0.3989
780000,0.0000,0.3962
785000,0.0000,0.3808
790000,0.0000,0.3410
795000,0.0000,0.3164
800000,0.0000,0.3397
805000,0.0000,0.3590
810000,0.0000,0.3335
815000,0.0000,0.3342
820000,0.0000,0.3556
825000,0.0000,0.2755
830000,0.0000,0.3604
835000,0.0000,0.3634
840000,0.0000,0.3427
845000,0.0000,0.3071
850000,0.0000,0.3648
855000,0.0000,0.3334
860000,0.0000,0.3474
865000,0.0000,0.2782
870000,0.0000,0.2997
875000,0.0000,0.4068
880000,0.0000,0.3808
885000,0.0000,0.3334
890000,0.0000,0.3777
895000,0.0000,0.3399
900000,0.0000,0.2931
905000,0.0000,0.3100
910000,0.0000,0.3038
915000,0.0000,0.3369
920000,0.0000,0.3722
925000,0.0000,0.2781
930000,0.0000,0.3599
935000,0.0000,0.4185
940000,0.0000,0.3289
945000,0.0000,0.3012
950000,0.0000,0.3959
955000,0.0000,0.3612
960000,0.0000,0.3072
965000,0.0000,0.3296
970000,0.0000,0.2803
975000,0.0000,0.3355
980000,0.0000,0.3486
985000,0.0000,0.3378
990000,0.0000,0.3410
995000,0.0000,0.3329
1000000,0.0000,0.2721
