frames,reward,dist
5000,0.0000,2.2763
10000,0.0000,2.2499
15000,0.0000,0.5349
20000,0.0000,2.1066
25000,0.0000,3.2028
30000,0.0000,1.9882
35000,0.0000,0.4405
40000,0.0000,0.4086
45000,0.0000,0.3417
50000,0.0000,1.1307
55000,0.0000,0.4505
60000,0.0000,2.7918
65000,0.0000,0.9925
70000,0.0000,0.6834
75000,0.0000,0.8648
80000,0.0000,0.9382
85000,0.1000,0.6986
90000,0.0000,1.6895
95000,0.0000,0.8414
100000,0.0000,0.4824
105000,0.0000,0.6633
110000,0.0000,0.8605
115000,0.0000,0.7086
120000,0.0000,0.7649
125000,0.0000,0.8474
130000,0.0000,0.9306
135000,0.0000,0.8825
140000,0.0000,0.9545
145000,0.0000,0.5549
150000,0.0000,1.0522
155000,0.0000,1.0887
160000,0.0000,0.6418
165000,0.0000,1.9456
170000,0.0000,1.2203
175000,0.3000,0.9486
180000,0.0000,1.4446
185000,0.1000,1.3137
190000,0.0000,1.1868
195000,0.0000,1.3125
200000,0.0000,1.1915
205000,0.0000,0.9626
210000,0.0000,1.3713
215000,0.1000,1.0180
220000,0.0000,0.8263
225000,0.0000,0.8961
230000,0.0000,1.5917
235000,0.0000,1.2959
240000,0.0000,1.0721
245000,0.0000,1.2225
250000,0.0000,1.0382
255000,0.0000,1.0364
260000,0.0000,0.9854
265000,0.0000,1.4295
270000,0.0000,0.7326
275000,0.0000,1.2272
280000,0.0000,0.9723
285000,0.0000,1.0836
290000,0.0000,1.1194
295000,0.0000,1.0563
300000,0.0000,0.8661
305000,0.2000,0.9664
310000,0.0000,0.8381
315000,0.1000,1.0749
320000,0.0000,1.0161
325000,0.2000,1.3209
330000,0.0000,0.8170
335000,0.2000,1.4888
340000,0.2000,1.4492
345000,0.0000,1.0805
350000,0.0000,1.4344
355000,0.2000,1.3907
360000,0.0000,0.9292
365000,0.1000,1.0618
370000,0.1000,1.3488
375000,0.0000,1.0929
380000,0.2000,1.1355
385000,0.1000,1.2864
390000,0.0000,0.9793
395000,0.0000,1.2439
400000,0.2000,1.6152
405000,0.0000,1.3020
410000,0.3000,1.3295
415000,0.0000,1.6328
420000,0.1000,1.3989
425000,0.3000,0.9229
430000,0.0000,1.5348
435000,0.1000,1.1343
440000,0.0000,1.0397
445000,0.0000,1.1523
450000,0.0000,1.5500
455000,0.4000,1.2259
460000,0.0000,1.5581
465000,0.2000,1.0907
470000,0.1000,1.2563
475000,0.0000,1.2405
480000,0.3000,1.4600
485000,0.2000,1.6127
490000,0.2000,1.5345
495000,0.3000,1.7412
500000,0.2000,1.6275
505000,0.1000,1.5813
510000,0.1000,1.5806
515000,0.5000,1.6253
520000,0.2000,0.6874
525000,0.3000,1.3994
530000,0.1000,1.2474
535000,0.0000,1.0258
540000,0.1000,1.5949
545000,0.1000,1.3902
550000,0.0000,1.1426
555000,0.2000,1.3215
560000,0.0000,0.7380
565000,0.2000,1.5004
570000,0.3000,1.5054
575000,0.4000,1.3628
580000,0.5000,1.3246
585000,0.0000,1.1112
590000,0.1000,1.4848
595000,0.0000,1.1829
600000,0.2000,1.1741
605000,0.0000,1.6426
610000,0.2000,1.4707
615000,0.3000,0.9802
620000,0.6000,1.4142
625000,0.6000,1.3353
630000,0.4000,1.0143
635000,0.3000,1.4156
640000,0.3000,1.6008
645000,0.3000,0.8009
650000,0.3000,1.7195
655000,0.5000,1.1910
660000,0.4000,1.0955
665000,0.2000,0.8072
670000,0.4000,1.5988
675000,0.2000,1.1304
680000,0.4000,1.4628
685000,0.5000,1.3228
690000,0.2000,1.4366
695000,0.2000,1.5679
700000,0.4000,1.4377
705000,0.2000,1.2461
710000,0.4000,1.6085
715000,0.3000,1.5533
720000,0.3000,1.4213
725000,0.4000,1.5162
730000,0.2000,1.1853
735000,0.3000,1.4719
740000,0.2000,1.1006
745000,0.6000,1.4356
750000,0.3000,1.6672
755000,0.8000,1.1611
760000,0.4000,1.2584
765000,0.2000,1.4327
770000,0.2000,1.7056
775000,0.3000,1.6580
780000,0.4000,1.5997
785000,0.7000,0.8932
790000,0.6000,1.1195
795000,0.5000,0.9640
800000,0.4000,0.8555
805000,0.3000,0.9364
810000,0.1000,0.8881
815000,0.4000,1.0561
820000,0.5000,0.7982
825000,0.3000,0.9019
830000,0.5000,1.2197
835000,0.5000,1.0768
840000,0.2000,1.0619
845000,0.5000,1.2509
850000,0.3000,1.0296
855000,0.5000,1.0991
860000,0.3000,0.9532
865000,0.4000,1.0631
870000,0.2000,0.8071
875000,0.7000,1.2612
880000,0.5000,1.1262
885000,0.4000,1.0341
890000,0.5000,0.7967
895000,0.2000,1.0983
900000,0.4000,0.8237
905000,0.3000,0.8880
910000,0.3000,0.8102
915000,0.2000,1.0112
920000,0.5000,0.8783
925000,0.7000,0.7666
930000,0.3000,0.6602
935000,0.7000,0.6317
940000,0.4000,0.6232
945000,0.6000,0.9749
950000,0.6000,0.8236
955000,0.2000,0.9900
960000,0.5000,0.8475
965000,0.3000,0.7132
970000,0.3000,0.8902
975000,0.4000,1.1115
980000,0.2000,0.8597
985000,0.2000,1.0961
990000,0.2000,1.0339
995000,0.5000,0.7694
1000000,0.5000,0.9967
