frames,reward,dist
5000,0.0000,2.0638
10000,0.0000,2.6034
15000,0.0000,0.7045
20000,0.0000,0.4993
25000,0.0000,0.2872
30000,0.1000,0.5080
35000,0.0000,0.3991
40000,0.0000,1.1811
45000,0.0000,0.3842
50000,0.0000,0.4377
55000,0.0000,0.3512
60000,0.0000,1.0787
65000,0.0000,1.3156
70000,0.0000,0.6337
75000,0.0000,0.6555
80000,0.0000,0.7131
85000,0.0000,0.9620
90000,0.0000,0.8669
95000,0.0000,1.0019
100000,0.0000,0.7874
105000,0.0000,0.8517
110000,0.0000,0.6650
115000,0.0000,0.5929
120000,0.0000,0.9535
125000,0.0000,0.5450
130000,0.0000,0.8717
135000,0.0000,0.7503
140000,0.0000,1.1063
145000,0.0000,0.8424
150000,0.1000,1.0190
155000,0.0000,1.0250
160000,0.0000,0.5885
165000,0.0000,1.0678
170000,0.0000,0.6346
175000,0.0000,1.0208
180000,0.0000,0.4640
185000,0.0000,0.8721
190000,0.0000,1.1263
195000,0.0000,1.8975
200000,0.0000,1.0964
205000,0.0000,1.0110
210000,0.1000,1.3175
215000,0.1000,0.9163
220000,0.2000,0.7636
225000,0.0000,1.1707
230000,0.0000,0.8028
235000,0.0000,0.9107
240000,0.0000,0.7633
245000,0.0000,0.7249
250000,0.0000,0.7611
255000,0.0000,0.9639
260000,0.0000,1.6014
265000,0.0000,0.7928
270000,0.1000,0.7313
275000,0.1000,0.5622
280000,0.0000,1.0751
285000,0.0000,1.1019
290000,0.3000,0.7267
295000,0.0000,1.1105
300000,0.0000,0.6865
305000,0.3000,0.8957
310000,0.3000,0.8307
315000,0.1000,0.9174
320000,0.0000,0.6666
325000,0.1000,1.1126
330000,0.0000,1.1513
335000,0.0000,0.7385
340000,0.2000,1.0019
345000,0.0000,0.6586
350000,0.3000,1.2774
355000,0.1000,1.1495
360000,0.1000,0.9620
365000,0.1000,1.1553
370000,0.0000,1.0906
375000,0.0000,0.7518
380000,0.0000,0.7468
385000,0.7000,0.8061
390000,0.0000,1.1853
395000,0.2000,1.2932
400000,0.3000,1.2764
405000,0.0000,1.0026
410000,0.1000,1.2998
415000,0.2000,1.0439
420000,0.1000,1.1755
425000,0.2000,1.2431
430000,0.1000,0.9856
435000,0.0000,1.1180
440000,0.2000,0.9932
445000,0.1000,0.8491
450000,0.1000,1.0578
455000,0.1000,1.5175
460000,0.2000,0.9467
465000,0.3000,1.4302
470000,0.4000,0.7930
475000,0.5000,1.2260
480000,0.0000,1.0159
485000,0.2000,0.8067
490000,0.0000,0.9427
495000,0.4000,1.5048
500000,0.0000,0.6796
505000,0.3000,1.0476
510000,0.3000,1.1584
515000,0.1000,0.9585
520000,0.4000,0.6900
525000,0.3000,1.2868
530000,0.0000,0.9995
535000,0.2000,0.9471
540000,0.2000,1.2203
545000,0.2000,0.8534
550000,0.0000,0.7064
555000,0.4000,0.9045
560000,0.3000,0.9504
565000,0.0000,0.8088
570000,0.3000,0.9284
575000,0.5000,1.0089
580000,0.3000,1.1830
585000,0.1000,1.1143
590000,0.2000,0.8761
595000,0.0000,0.9811
600000,0.2000,1.2507
605000,0.3000,1.3794
610000,0.0000,0.8022
615000,0.0000,0.6964
620000,0.5000,0.9067
625000,0.2000,0.7935
630000,0.2000,1.2167
635000,0.5000,0.7840
640000,0.3000,0.8829
645000,0.0000,0.7172
650000,0.5000,1.2247
655000,0.1000,0.6374
660000,0.6000,1.1783
665000,0.1000,0.5258
670000,0.2000,0.8909
675000,0.2000,1.1541
680000,0.4000,1.0453
685000,0.2000,0.8755
690000,0.4000,0.7417
695000,0.0000,0.7796
700000,0.4000,0.6516
705000,0.3000,0.9064
710000,0.4000,1.0979
715000,0.2000,0.9797
720000,0.4000,0.9506
725000,0.1000,0.9609
730000,0.5000,0.8749
735000,0.4000,1.1358
740000,0.4000,1.0041
745000,0.3000,0.8986
750000,0.2000,0.9818
755000,0.0000,0.7725
760000,0.3000,0.9832
765000,0.3000,1.1506
770000,0.4000,0.8855
775000,0.4000,0.7855
780000,0.1000,0.5342
785000,0.1000,0.7386
790000,0.5000,0.6852
795000,0.2000,0.5225
800000,0.1000,0.6805
805000,0.2000,0.3765
810000,0.6000,0.6668
815000,0.1000,0.6088
820000,0.6000,0.5248
825000,0.2000,0.3886
830000,0.3000,0.4534
835000,0.7000,0.6981
840000,0.2000,0.3697
845000,0.4000,0.6993
850000,0.2000,0.5930
855000,0.2000,0.5205
860000,0.6000,0.4816
865000,0.6000,0.7330
870000,0.3000,0.6439
875000,0.6000,0.4593
880000,0.4000,1.0579
885000,0.1000,0.5941
890000,0.6000,0.6228
895000,0.5000,0.4608
900000,0.4000,0.4965
905000,0.4000,0.4272
910000,0.7000,0.7007
915000,0.5000,0.6667
920000,0.3000,0.7417
925000,0.6000,0.5517
930000,0.5000,0.5652
935000,0.3000,0.5068
940000,0.5000,0.5162
945000,0.4000,0.3799
950000,0.5000,0.5728
955000,0.4000,0.6731
960000,0.3000,0.5959
965000,0.3000,0.7800
970000,0.4000,0.7880
975000,0.3000,0.7592
980000,0.6000,0.6846
985000,0.2000,0.9664
990000,0.5000,0.5569
995000,0.5000,0.3672
1000000,0.8000,0.8176
