frames,reward,dist
5000,0.0000,27.2589
10000,0.0000,22.9445
15000,0.0000,23.4169
20000,0.0000,22.7998
25000,0.0000,23.4544
30000,0.0000,23.3415
35000,0.0000,23.3768
40000,0.0000,25.5546
45000,0.0000,18.4816
50000,0.0000,21.8175
55000,0.0000,17.2322
60000,0.0000,24.4063
65000,0.0000,25.8806
70000,0.0000,25.8107
75000,0.0000,25.5132
80000,0.0000,24.9670
85000,0.0000,24.2081
90000,0.0000,25.3568
95000,0.0000,26.4404
100000,0.0000,25.9862
105000,0.0000,26.7831
110000,0.0000,28.0149
115000,0.0000,28.1106
120000,0.0000,28.0886
125000,0.0000,28.1807
130000,0.0000,28.2331
135000,0.0000,27.9437
140000,0.0000,28.2616
145000,0.0000,28.2295
150000,0.0000,28.2707
155000,0.0000,28.2642
160000,0.0000,28.0818
165000,0.0000,28.2556
170000,0.0000,28.2618
175000,0.0000,28.2610
180000,0.0000,28.2747
185000,0.0000,28.2738
190000,0.0000,28.2448
195000,0.0000,28.2345
200000,0.0000,28.2312
205000,0.0000,28.1596
210000,0.0000,27.8237
215000,0.0000,27.7750
220000,0.0000,28.2710
225000,0.0000,27.8551
230000,0.0000,26.7083
235000,0.0000,28.2190
240000,0.0000,28.2302
245000,0.0000,28.1590
250000,0.0000,28.2278
255000,0.0000,28.2371
260000,0.0000,27.3647
265000,0.0000,28.2032
270000,0.0000,28.1765
275000,0.0000,28.2401
280000,0.0000,28.0766
285000,0.0000,28.1981
290000,0.0000,28.2210
295000,0.0000,28.2384
300000,0.0000,28.2497
305000,0.0000,28.2224
310000,0.0000,28.2317
315000,0.0000,28.2538
320000,0.0000,28.2297
325000,0.0000,28.2304
330000,0.0000,28.2492
335000,0.0000,28.2470
340000,0.0000,28.2546
345000,0.0000,28.2595
350000,0.0000,28.2229
355000,0.0000,28.2580
360000,0.0000,28.2458
365000,0.0000,28.2503
370000,0.0000,28.2265
375000,0.0000,28.2573
380000,0.0000,28.2470
385000,0.0000,28.2376
390000,0.0000,28.2527
395000,0.0000,28.2450
400000,0.0000,28.2543
405000,0.0000,28.2534
410000,0.0000,28.2571
415000,0.0000,28.2583
420000,0.0000,28.2672
425000,0.0000,28.2533
430000,0.0000,28.2629
435000,0.0000,28.2402
440000,0.0000,28.2588
445000,0.0000,28.2525
450000,0.0000,28.2644
455000,0.0000,28.2588
460000,0.0000,28.2615
465000,0.1000,28.2420
470000,0.0000,28.2461
475000,0.0000,28.2600
480000,0.0000,28.2574
485000,0.0000,28.2474
490000,0.0000,28.2068
495000,0.0000,28.2720
500000,0.0000,28.2798
505000,0.0000,28.2722
510000,0.0000,28.2825
515000,0.0000,28.2810
520000,0.0000,28.2797
525000,0.0000,28.2636
530000,0.0000,28.2719
535000,0.0000,28.2811
540000,0.0000,28.2551
545000,0.0000,28.2728
550000,0.0000,28.2497
555000,0.0000,28.2694
560000,0.0000,28.2651
565000,0.0000,28.2664
570000,0.0000,28.2712
575000,0.0000,28.2779
580000,0.0000,28.2556
585000,0.0000,28.2562
590000,0.0000,28.2472
595000,0.0000,28.2650
600000,0.0000,28.2603
605000,0.0000,28.2410
610000,0.0000,28.2631
615000,0.0000,28.2700
620000,0.0000,28.2618
625000,0.0000,28.2666
630000,0.0000,28.2703
635000,0.0000,28.2588
640000,0.0000,28.2644
645000,0.0000,28.2618
650000,0.0000,28.2440
655000,0.0000,28.2571
660000,0.0000,28.2604
665000,0.0000,28.2378
670000,0.0000,28.2664
675000,0.0000,28.2643
680000,0.0000,28.2554
685000,0.0000,28.2614
690000,0.0000,28.2650
695000,0.0000,28.2569
700000,0.0000,28.2328
705000,0.0000,28.2632
710000,0.0000,28.2350
715000,0.0000,28.2698
720000,0.0000,28.2544
725000,0.0000,28.2370
730000,0.0000,28.2487
735000,0.0000,28.2439
740000,0.0000,28.2196
745000,0.0000,28.2293
750000,0.0000,28.2475
755000,0.0000,28.2624
760000,0.0000,28.2593
765000,0.0000,28.2416
770000,0.0000,28.2338
775000,0.0000,28.2562
780000,0.0000,28.2304
785000,0.0000,28.2470
790000,0.0000,28.2398
795000,0.0000,28.2558
800000,0.0000,28.2663
805000,0.0000,28.2577
810000,0.0000,28.2412
815000,0.0000,28.2481
820000,0.0000,28.2254
825000,0.0000,28.2511
830000,0.0000,28.2632
835000,0.0000,28.2498
840000,0.0000,28.2380
845000,0.0000,28.2624
850000,0.0000,28.2380
855000,0.0000,28.2474
860000,0.0000,28.2360
865000,0.0000,28.2437
870000,0.0000,28.2293
875000,0.0000,28.2232
880000,0.0000,28.2435
885000,0.0000,28.2335
890000,0.0000,28.2633
895000,0.0000,28.2145
900000,0.0000,28.2388
905000,0.0000,28.2248
910000,0.0000,28.2539
915000,0.0000,28.2449
920000,0.0000,28.2354
925000,0.0000,28.2479
930000,0.0000,28.2396
935000,0.0000,28.2414
940000,0.0000,28.2463
945000,0.0000,28.2531
950000,0.0000,28.2574
955000,0.0000,28.2543
960000,0.0000,28.2625
965000,0.0000,28.2366
970000,0.0000,28.2400
975000,0.0000,28.2659
980000,0.0000,28.1918
985000,0.0000,28.1567
990000,0.0000,28.0239
995000,0.0000,28.0583
1000000,0.0000,25.3868
