frames,reward,dist
5000,0.0000,0.0662
10000,0.0000,0.0974
15000,0.0000,0.0911
20000,0.0000,0.0903
25000,0.0000,0.0590
30000,0.0000,0.0774
35000,0.0000,0.0683
40000,0.0000,0.0653
45000,0.0000,0.0757
50000,0.0000,0.0530
55000,0.0000,0.0762
60000,0.0000,1.3196
65000,0.0000,1.5263
70000,0.0000,1.7051
75000,0.0000,1.1206
80000,0.0000,1.1415
85000,0.0000,1.0682
90000,0.0000,0.9340
95000,0.0000,1.0395
100000,0.0000,0.4391
105000,0.0000,0.3667
110000,0.0000,0.7417
115000,0.0000,0.3895
120000,0.0000,0.8018
125000,0.0000,0.5078
130000,0.0000,0.9416
135000,0.0000,0.4023
140000,0.0000,0.3975
145000,0.0000,0.3626
150000,0.0000,0.3302
155000,0.0000,0.3137
160000,0.0000,0.7850
165000,0.0000,0.3172
170000,0.0000,0.3261
175000,0.0000,0.3205
180000,0.0000,0.3504
185000,0.0000,0.2984
190000,0.0000,0.3781
195000,0.0000,0.5480
200000,0.0000,0.3092
205000,0.0000,0.2939
210000,0.0000,0.2956
215000,0.0000,0.3145
220000,0.0000,0.3410
225000,0.0000,0.4136
230000,0.0000,0.3242
235000,0.0000,0.8190
240000,0.0000,0.3844
245000,0.0000,0.3356
250000,0.0000,0.3743
255000,0.0000,0.5180
260000,0.0000,0.2885
265000,0.0000,0.4272
270000,0.0000,0.3581
275000,0.0000,0.2780
280000,0.0000,0.3842
285000,0.0000,0.3962
290000,0.0000,0.3878
295000,0.0000,0.2646
300000,0.0000,0.2544
305000,0.0000,0.3832
310000,0.0000,0.3360
315000,0.0000,0.3427
320000,0.0000,0.3399
325000,0.0000,0.2794
330000,0.0000,0.3766
335000,0.0000,0.3433
340000,0.0000,0.3769
345000,0.0000,0.5223
350000,0.0000,0.3598
355000,0.0000,0.3880
360000,0.0000,0.3992
365000,0.0000,0.3557
370000,0.0000,0.3725
375000,0.0000,0.3628
380000,0.0000,0.3465
385000,0.0000,0.4108
390000,0.0000,0.4035
395000,0.0000,0.3991
400000,0.0000,0.4192
405000,0.0000,0.4062
410000,0.0000,0.3855
415000,0.0000,0.4047
420000,0.0000,0.3720
425000,0.0000,0.4107
430000,0.0000,0.3816
435000,0.0000,0.3510
440000,0.0000,0.3983
445000,0.0000,0.3763
450000,0.0000,0.5261
455000,0.0000,0.3606
460000,0.0000,0.3886
465000,0.0000,0.3857
470000,0.0000,0.3933
475000,0.0000,0.3616
480000,0.1000,0.4183
485000,0.8000,0.6757
490000,0.0000,0.3326
495000,0.0000,0.6908
500000,0.1000,0.3720
